,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,p,r
248,ModifiedNMF,50,{},6,2,0.6882043368824924,0.1252302025782689,0.14967835918326822,0.6000000000000001,0.5
249,NmfL2Estimator,50,{},6,2,0.6920355842643339,0.1151012891344383,0.12410792381934589,0.6000000000000001,0.5
250,NmfHyperEstimator,50,{},6,2,0.6826740974144204,0.12384898710865562,0.1498719263803163,0.6000000000000001,0.5
251,NmfL1Estimator,50,{},6,2,0.7574085889531428,0.08011049723756906,0.08350650354740162,0.6000000000000001,0.5
252,ModifiedNMF,50,{},6,3,0.6868421575444481,0.1210865561694291,0.13885788110950525,0.6000000000000001,0.5
253,NmfL2Estimator,50,{},6,3,0.6906086556616459,0.1141804788213628,0.13002751585045766,0.6000000000000001,0.5
254,NmfHyperEstimator,50,{},6,3,0.6812993479503623,0.1252302025782689,0.15299767630743621,0.6000000000000001,0.5
255,NmfL1Estimator,50,{},6,3,0.7553860078254693,0.0856353591160221,0.09416406438389892,0.6000000000000001,0.5
256,ModifiedNMF,50,{},6,4,0.6872477412609417,0.12661141804788215,0.13798119707571008,0.6000000000000001,0.5
257,NmfL2Estimator,50,{},6,4,0.6911828676804045,0.11970534069981584,0.13730851607127276,0.6000000000000001,0.5
258,NmfHyperEstimator,50,{},6,4,0.6818603015937444,0.12292817679558012,0.13854327148232834,0.6000000000000001,0.5
259,NmfL1Estimator,50,{},6,4,0.755821921610469,0.08839779005524862,0.09024865850254613,0.6000000000000001,0.5
260,ModifiedNMF,50,{},6,5,0.6874109720818369,0.12016574585635359,0.1319080905062379,0.6000000000000001,0.5
261,NmfL2Estimator,50,{},6,5,0.6912822343789263,0.10543278084714548,0.11726620944348164,0.6000000000000001,0.5
262,NmfHyperEstimator,50,{},6,5,0.6818599286113541,0.11924493554327809,0.14083891864634795,0.6000000000000001,0.5
263,NmfL1Estimator,50,{},6,5,0.7559060305991655,0.08609576427255985,0.08543936645315994,0.6000000000000001,0.5
264,ModifiedNMF,50,{},6,6,0.6882634415548664,0.1252302025782689,0.14383422157151274,0.6000000000000001,0.5
265,NmfL2Estimator,50,{},6,6,0.6921292152361047,0.10819521178637201,0.11427269696339323,0.6000000000000001,0.5
266,NmfHyperEstimator,50,{},6,6,0.6827746565660618,0.12937384898710866,0.1430597435055236,0.6000000000000001,0.5
267,NmfL1Estimator,50,{},6,6,0.7575708427705612,0.08701657458563536,0.08560586612900396,0.6000000000000001,0.5
268,ModifiedNMF,50,{},6,7,0.6863527796218192,0.13535911602209943,0.15215794197491828,0.6000000000000001,0.5
269,NmfL2Estimator,50,{},6,7,0.6899209674876865,0.11233885819521179,0.12639842554716418,0.6000000000000001,0.5
270,NmfHyperEstimator,50,{},6,7,0.6807308734078771,0.12569060773480664,0.15061762498525336,0.6000000000000001,0.5
271,NmfL1Estimator,50,{},6,7,0.7544225488999949,0.08701657458563536,0.10001535680497452,0.6000000000000001,0.5
272,ModifiedNMF,50,{},6,8,0.6870295633691992,0.1289134438305709,0.14634774617853713,0.6000000000000001,0.5
273,NmfL2Estimator,50,{},6,8,0.6907083143421486,0.10681399631675875,0.11204161116941982,0.6000000000000001,0.5
274,NmfHyperEstimator,50,{},6,8,0.6815720645021721,0.12292817679558012,0.15099343662578338,0.6000000000000001,0.5
275,NmfL1Estimator,50,{},6,8,0.7552051908802472,0.08517495395948435,0.07742413130307725,0.6000000000000001,0.5
276,ModifiedNMF,50,{},6,9,0.687002516244689,0.1210865561694291,0.14117236200092162,0.6000000000000001,0.5
277,NmfL2Estimator,50,{},6,9,0.690616456003621,0.1252302025782689,0.14366814601569095,0.6000000000000001,0.5
278,NmfHyperEstimator,50,{},6,9,0.681426217873139,0.11003683241252302,0.13051630182291477,0.6000000000000001,0.5
279,NmfL1Estimator,50,{},6,9,0.75566905613305,0.0934622467771639,0.08971188122290595,0.6000000000000001,0.5
